S11434A7	f	CCSS.Math.Content.4.NF.B.3	Understand a fraction a/b with a > 1 as a sum of fractions 1/b.	Math	CCSS	{4}	S1143495	{S114368B,S114368C,S114368D,S114368E}	D10003FB
S11434A8	f	CCSS.Math.Content.4.NF.B.4	Apply and extend previous understandings of multiplication to multiply a fraction by a whole number.	Math	CCSS	{4}	S1143495	{S1143688,S1143689,S114368A}	D10003FB
S1143496	f	CCSS.Math.Content.4.NF.C	Understand decimal notation for fractions, and compare decimal fractions.	Math	CCSS	{4}	S1143472	{S11434A9,S11434AA,S11434AB}	D10003FB
S11434BA	f	CCSS.Math.Content.5.NF.A	Use equivalent fractions as a strategy to add and subtract fractions.	Math	CCSS	{5}	S1143472	{S11434F5,S11434F6}	D10003FB
S11434BB	t	CCSS.Math.Content.5.NF.B	Apply and extend previous understandings of multiplication and division to multiply and divide fractions.	Math	CCSS	{5}	S1143472	{S11434F7,S11434F8,S11434F9,S11434FA,S11434FB}	D10003FB
S11434F8	f	CCSS.Math.Content.5.NF.B.4	Apply and extend previous understandings of multiplication to multiply a fraction or whole number by a fraction.	Math	CCSS	{5}	S11434BB	{S1143683,S1143684}	D10003FB
S11434F9	f	CCSS.Math.Content.5.NF.B.5	Interpret multiplication as scaling (resizing), by:	Math	CCSS	{5}	S11434BB	{S2373210,S2373211}	D10003FB
S11434FB	f	CCSS.Math.Content.5.NF.B.7	Apply and extend previous understandings of division to divide unit fractions by whole numbers and whole numbers by unit fractions.	Math	CCSS	{5}	S11434BB	{S1143685,S1143686,S1143687}	D10003FB
S11434C0	f	\N	Ratios and Proportional Relationships	Math	CCSS	{6,7}	D10003FB	{S11434C1,S1143505}	D10003FB
S11434C1	t	CCSS.Math.Content.6.RP.A	Understand ratio concepts and use ratio reasoning to solve problems.	Math	CCSS	{6}	S11434C0	{S11434CE,S11434CF,S11434D0}	D10003FB
S114350D	t	CCSS.Math.Content.7.SP.C	Investigate chance processes and develop, use, and evaluate probability models.	Math	CCSS	{7}	S11434CB	{S1143522,S1143523,S1143524,S1143525}	D10003FB
S11434D0	f	CCSS.Math.Content.6.RP.A.3	Use ratio and rate reasoning to solve real-world and mathematical problems, e.g., by reasoning about tables of equivalent ratios, tape diagrams, double number line diagrams, or equations.	Math	CCSS	{6}	S11434C1	{S114367F,S1143680,S1143681,S1143682}	D10003FB
S1143505	t	CCSS.Math.Content.7.RP.A	Analyze proportional relationships and use them to solve real-world and mathematical problems.	Math	CCSS	{7}	S11434C0	{S114350E,S114350F,S1143510}	D10003FB
S114350F	f	CCSS.Math.Content.7.RP.A.2	Recognize and represent proportional relationships between quantities.	Math	CCSS	{7}	S1143505	{S114367B,S114367C,S114367D,S114367E}	D10003FB
S11434C2	f	\N	The Number System	Math	CCSS	{6,7,8}	D10003FB	{S11434C3,S11434C4,S11434C5,S1143506,S1143527}	D10003FB
S11434C3	f	CCSS.Math.Content.6.NS.A	Apply and extend previous understandings of multiplication and division to divide fractions by fractions.	Math	CCSS	{6}	S11434C2	{S11434D1}	D10003FB
S11434C4	f	CCSS.Math.Content.6.NS.B	Compute fluently with multi-digit numbers and find common factors and multiples.	Math	CCSS	{6}	S11434C2	{S11434D2,S11434D3,S11434D4}	D10003FB
S11434C5	t	CCSS.Math.Content.6.NS.C	Apply and extend previous understandings of numbers to the system of rational numbers.	Math	CCSS	{6}	S11434C2	{S11434D5,S11434D6,S11434D7,S11434D8}	D10003FB
S11434D6	f	CCSS.Math.Content.6.NS.C.6	Understand a rational number as a point on the number line. Extend number line diagrams and coordinate axes familiar from previous grades to represent points on the line and in the plane with negative number coordinates.	Math	CCSS	{6}	S11434C5	{S1143674,S1143675,S1143676}	D10003FB
S11434D7	f	CCSS.Math.Content.6.NS.C.7	Understand ordering and absolute value of rational numbers.	Math	CCSS	{6}	S11434C5	{S1143677,S1143678,S1143679,S114367A}	D10003FB
S1143506	t	CCSS.Math.Content.7.NS.A	Apply and extend previous understandings of operations with fractions to add, subtract, multiply, and divide rational numbers.	Math	CCSS	{7}	S11434C2	{S1143511,S1143512,S1143513}	D10003FB
S1143511	f	CCSS.Math.Content.7.NS.A.1	Apply and extend previous understandings of addition and subtraction to add and subtract rational numbers; represent addition and subtraction on a horizontal or vertical number line diagram.	Math	CCSS	{7}	S1143506	{S1143670,S1143671,S1143672,S1143673}	D10003FB
S1143512	f	CCSS.Math.Content.7.NS.A.2	Apply and extend previous understandings of multiplication and division and of fractions to multiply and divide rational numbers.	Math	CCSS	{7}	S1143506	{S114366C,S114366D,S114366E,S114366F}	D10003FB
S1143527	f	CCSS.Math.Content.8.NS.A	Know that there are numbers that are not rational, and approximate them by rational numbers.	Math	CCSS	{8}	S11434C2	{S1143528,S1143529}	D10003FB
S11434C6	f	\N	Expressions and Equations	Math	CCSS	{6,7,8}	D10003FB	{S11434C7,S11434C8,S11434C9,S1143507,S1143508,S114352A,S114352B,S114352C}	D10003FB
S11434C7	t	CCSS.Math.Content.6.EE.A	Apply and extend previous understandings of arithmetic to algebraic expressions.	Math	CCSS	{6}	S11434C6	{S11434D9,S11434DA,S11434DB,S11434DC}	D10003FB
S11434DA	f	CCSS.Math.Content.6.EE.A.2	Write, read, and evaluate expressions in which letters stand for numbers.	Math	CCSS	{6}	S11434C7	{S1143669,S114366A,S114366B}	D10003FB
S11434C8	f	CCSS.Math.Content.6.EE.B	Reason about and solve one-variable equations and inequalities.	Math	CCSS	{6}	S11434C6	{S11434DD,S11434DE,S11434DF,S11434E0}	D10003FB
S11434C9	f	CCSS.Math.Content.6.EE.C	Represent and analyze quantitative relationships between dependent and independent variables.	Math	CCSS	{6}	S11434C6	{S11434E1}	D10003FB
S1143507	f	CCSS.Math.Content.7.EE.A	Use properties of operations to generate equivalent expressions.	Math	CCSS	{7}	S11434C6	{S1143514,S1143515}	D10003FB
S1143508	t	CCSS.Math.Content.7.EE.B	Solve real-life and mathematical problems using numerical and algebraic expressions and equations.	Math	CCSS	{7}	S11434C6	{S1143516,S1143517}	D10003FB
S1143517	f	CCSS.Math.Content.7.EE.B.4	Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities.	Math	CCSS	{7}	S1143508	{S1143667,S1143668}	D10003FB
S114352A	f	CCSS.Math.Content.8.EE.A	Work with radicals and integer exponents.	Math	CCSS	{8}	S11434C6	{S114352D,S114352E,S114352F,S1143530}	D10003FB
S114352B	f	CCSS.Math.Content.8.EE.B	Understand the connections between proportional relationships, lines, and linear equations.	Math	CCSS	{8}	S11434C6	{S1143531,S1143532}	D10003FB
S114352C	f	CCSS.Math.Content.8.EE.C	Analyze and solve linear equations and pairs of simultaneous linear equations.	Math	CCSS	{8}	S11434C6	{S1143533,S1143534}	D10003FB
S1143533	f	CCSS.Math.Content.8.EE.C.7	Solve linear equations in one variable.	Math	CCSS	{8}	S114352C	{S1143662,S1143663}	D10003FB
S1143534	f	CCSS.Math.Content.8.EE.C.8	Analyze and solve pairs of simultaneous linear equations.	Math	CCSS	{8}	S114352C	{S1143664,S1143665,S1143666}	D10003FB
S11434CB	f	\N	Statistics and Probability	Math	CCSS	{6,7,8}	D10003FB	{S11434CC,S11434CD,S114350B,S114350C,S114350D,S1143548}	D10003FB
S11434CC	f	CCSS.Math.Content.6.SP.A	Develop understanding of statistical variability.	Math	CCSS	{6}	S11434CB	{S11434E6,S11434E7,S11434E8}	D10003FB
S11434CD	t	CCSS.Math.Content.6.SP.B	Summarize and describe distributions.	Math	CCSS	{6}	S11434CB	{S11434E9,S11434EA}	D10003FB
S11434EA	f	CCSS.Math.Content.6.SP.B.5	Summarize numerical data sets in relation to their context, such as by:	Math	CCSS	{6}	S11434CD	{S2373212,S2373213,S2373214,S2373215}	D10003FB
S1143524	f	CCSS.Math.Content.7.SP.C.7	Develop a probability model and use it to find probabilities of events. Compare probabilities from a model to observed frequencies; if the agreement is not good, explain possible sources of the discrepancy.	Math	CCSS	{7}	S114350D	{S114365D,S114365E}	D10003FB
S1143525	f	CCSS.Math.Content.7.SP.C.8	Find probabilities of compound events using organized lists, tables, tree diagrams, and simulation.	Math	CCSS	{7}	S114350D	{S114365F,S1143660,S1143661}	D10003FB
S1143548	f	CCSS.Math.Content.8.SP.A	Investigate patterns of association in bivariate data.	Math	CCSS	{8}	S11434CB	{S1143549,S114354A,S114354B,S114354C}	D10003FB
S1143526	f	\N	Functions	Math	CCSS	{8}	D10003FB	{S1143535,S1143536}	D10003FB
S1143535	f	CCSS.Math.Content.8.F.A	Define, evaluate, and compare functions.	Math	CCSS	{8}	S1143526	{S1143537,S1143538,S1143539}	D10003FB
S1143536	f	CCSS.Math.Content.8.F.B	Use functions to model relationships between quantities.	Math	CCSS	{8}	S1143526	{S114353A,S114353B}	D10003FB
S114354D	f	\N	High School — Number and Quantity	Math	CCSS	{9,10,11,12}	D10003FB	{S1143553,S1143554,S1143555,S1143556}	D10003FB
S1143553	f	\N	The Real Number System	Math	CCSS	{9,10,11,12}	S114354D	{S1143596,S1143597}	D10003FB
S1143596	f	CCSS.Math.Content.HSN-RN.A	Extend the properties of exponents to rational exponents.	Math	CCSS	{9,10,11,12}	S1143553	{S114360F,S1143610}	D10003FB
S1143597	f	CCSS.Math.Content.HSN-RN.B	Use properties of rational and irrational numbers.	Math	CCSS	{9,10,11,12}	S1143553	{S1143611}	D10003FB
S1143554	f	\N	Quantities★	Math	CCSS	{9,10,11,12}	S114354D	{S1143598}	D10003FB
S1143598	f	CCSS.Math.Content.HSN-Q.A	Reason quantitatively and use units to solve problems.	Math	CCSS	{9,10,11,12}	S1143554	{S1143612,S1143613,S1143614}	D10003FB
S1143555	f	\N	The Complex Number System	Math	CCSS	{9,10,11,12}	S114354D	{S1143599,S114359A,S114359B}	D10003FB
S1143599	f	CCSS.Math.Content.HSN-CN.A	Perform arithmetic operations with complex numbers.	Math	CCSS	{9,10,11,12}	S1143555	{S1143615,S1143616,S1143617}	D10003FB
S114359A	f	CCSS.Math.Content.HSN-CN.B	Represent complex numbers and their operations on the complex plane.	Math	CCSS	{9,10,11,12}	S1143555	{S1143618,S1143619,S114361A}	D10003FB
S114359B	f	CCSS.Math.Content.HSN-CN.C	Use complex numbers in polynomial identities and equations.	Math	CCSS	{9,10,11,12}	S1143555	{S114361B,S114361C,S114361D}	D10003FB
S1143556	f	\N	Vector and Matrix Quantities	Math	CCSS	{9,10,11,12}	S114354D	{S114359C,S114359D,S114359E}	D10003FB
S114359C	f	CCSS.Math.Content.HSN-VM.A	Represent and model with vector quantities.	Math	CCSS	{9,10,11,12}	S1143556	{S114361E,S114361F,S1143620}	D10003FB
S114359D	f	CCSS.Math.Content.HSN-VM.B	Perform operations on vectors.	Math	CCSS	{9,10,11,12}	S1143556	{S1143621,S1143622}	D10003FB
S1143621	f	CCSS.Math.Content.HSN-VM.B.4	(+) Add and subtract vectors.	Math	CCSS	{9,10,11,12}	S114359D	{S1143658,S1143659,S114365A}	D10003FB
S1143622	f	CCSS.Math.Content.HSN-VM.B.5	(+) Multiply a vector by a scalar.	Math	CCSS	{9,10,11,12}	S114359D	{S114365B,S114365C}	D10003FB
S114359E	f	CCSS.Math.Content.HSN-VM.C	Perform operations on matrices and use matrices in applications.	Math	CCSS	{9,10,11,12}	S1143556	{S1143623,S1143624,S1143625,S1143626,S1143627,S1143628,S1143629}	D10003FB
S114354E	f	\N	High School — Algebra	Math	CCSS	{9,10,11,12}	D10003FB	{S1143557,S1143558,S1143559,S114355A}	D10003FB
S1143557	f	\N	Seeing Structure in Expressions	Math	CCSS	{9,10,11,12}	S114354E	{S114358B,S114358C}	D10003FB
S114358B	t	CCSS.Math.Content.HSA-SSE.A	Interpret the structure of expressions	Math	CCSS	{9,10,11,12}	S1143557	{S114362A,S114362B}	D10003FB
S114362A	f	CCSS.Math.Content.HSA-SSE.A.1	Interpret expressions that represent a quantity in terms of its context ★	Math	CCSS	{9,10,11,12}	S114358B	{S1143651,S1143652}	D10003FB
S114358C	t	CCSS.Math.Content.HSA-SSE.B	Write expressions in equivalent forms to solve problems	Math	CCSS	{9,10,11,12}	S1143557	{S114362C,S114362D}	D10003FB
S114362C	f	CCSS.Math.Content.HSA-SSE.B.3	Choose and produce an equivalent form of an expression to reveal and explain properties of the quantity represented by the expression.★	Math	CCSS	{9,10,11,12}	S114358C	{S1143653,S1143654,S1143655}	D10003FB
S1143558	f	\N	Arithmetic with Polynomials and Rational Expressions	Math	CCSS	{9,10,11,12}	S114354E	{S114358D,S114358E,S114358F,S1143590}	D10003FB
S114358D	f	CCSS.Math.Content.HSA-APR.A	Perform arithmetic operations on polynomials	Math	CCSS	{9,10,11,12}	S1143558	{S114362E}	D10003FB
S114358E	f	CCSS.Math.Content.HSA-APR.B	Understand the relationship between zeros and factors of polynomials	Math	CCSS	{9,10,11,12}	S1143558	{S114362F,S1143630}	D10003FB
S114358F	f	CCSS.Math.Content.HSA-APR.C	Use polynomial identities to solve problems	Math	CCSS	{9,10,11,12}	S1143558	{S1143631,S1143632}	D10003FB
S1143590	f	CCSS.Math.Content.HSA-APR.D	Rewrite rational expressions	Math	CCSS	{9,10,11,12}	S1143558	{S1143633,S1143634}	D10003FB
S1143559	f	\N	Creating Equations★	Math	CCSS	{9,10,11,12}	S114354E	{S1143591}	D10003FB
S1143591	f	CCSS.Math.Content.HSA-CED.A	Create equations that describe numbers or relationships	Math	CCSS	{9,10,11,12}	S1143559	{S1143635,S1143636,S1143637,S1143638}	D10003FB
S1143592	f	CCSS.Math.Content.HSA-REI.A	Understand solving equations as a process of reasoning and explain the reasoning	Math	CCSS	{9,10,11,12}	S114355A	{S1143639,S114363A}	D10003FB
S1143593	t	CCSS.Math.Content.HSA-REI.B	Solve equations and inequalities in one variable	Math	CCSS	{9,10,11,12}	S114355A	{S114363B,S114363C}	D10003FB
S114363C	f	CCSS.Math.Content.HSA-REI.B.4	Solve quadratic equations in one variable.	Math	CCSS	{9,10,11,12}	S1143593	{S1143656,S1143657}	D10003FB
S1143594	f	CCSS.Math.Content.HSA-REI.C	Solve systems of equations	Math	CCSS	{9,10,11,12}	S114355A	{S114363D,S114363E,S114363F,S1143640,S1143641}	D10003FB
S1143595	f	CCSS.Math.Content.HSA-REI.D	Represent and solve equations and inequalities graphically	Math	CCSS	{9,10,11,12}	S114355A	{S1143642,S1143643,S1143644}	D10003FB
S114354F	f	\N	High School — Functions	Math	CCSS	{9,10,11,12}	D10003FB	{S114355B,S114355C,S114355D,S114355E}	D10003FB
S114355B	f	\N	Interpreting Functions	Math	CCSS	{9,10,11,12}	S114354F	{S1143581,S1143582,S1143583}	D10003FB
S1143581	f	CCSS.Math.Content.HSF-IF.A	Understand the concept of a function and use function notation	Math	CCSS	{9,10,11,12}	S114355B	{S11435E9,S11435EA,S11435EB}	D10003FB
S1143582	f	CCSS.Math.Content.HSF-IF.B	Interpret functions that arise in applications in terms of the context	Math	CCSS	{9,10,11,12}	S114355B	{S11435EC,S11435ED,S11435EE}	D10003FB
S1143583	t	CCSS.Math.Content.HSF-IF.C	Analyze functions using different representations	Math	CCSS	{9,10,11,12}	S114355B	{S11435EF,S11435F0,S11435F1}	D10003FB
S11435EF	f	CCSS.Math.Content.HSF-IF.C.7	Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases.★	Math	CCSS	{9,10,11,12}	S1143583	{S114364A,S114364B,S114364C,S114364D,S114364E}	D10003FB
S11435F0	f	CCSS.Math.Content.HSF-IF.C.8	Write a function defined by an expression in different but equivalent forms to reveal and explain different properties of the function.	Math	CCSS	{9,10,11,12}	S1143583	{S114364F,S1143650}	D10003FB
S114355C	f	\N	Building Functions	Math	CCSS	{9,10,11,12}	S114354F	{S1143584,S1143585}	D10003FB
S1143584	t	CCSS.Math.Content.HSF-BF.A	Build a function that models a relationship between two quantities	Math	CCSS	{9,10,11,12}	S114355C	{S11435F2,S11435F6}	D10003FB
S11435F2	f	CCSS.Math.Content.HSF-BF.A.1	Write a function that describes a relationship between two quantities ★	Math	CCSS	{9,10,11,12}	S1143584	{S11435F3,S11435F4,S11435F5}	D10003FB
S1143585	t	CCSS.Math.Content.HSF-BF.B	Build new functions from existing functions	Math	CCSS	{9,10,11,12}	S114355C	{S11435F7,S11435F8,S11435FD}	D10003FB
S11435F8	f	CCSS.Math.Content.HSF-BF.B.4	Find inverse functions.	Math	CCSS	{9,10,11,12}	S1143585	{S11435F9,S11435FA,S11435FB,S11435FC}	D10003FB
S114355D	f	\N	Linear, Quadratic, and Exponential Models★	Math	CCSS	{9,10,11,12}	S114354F	{S1143586,S1143587}	D10003FB
S1143586	t	CCSS.Math.Content.HSF-LE.A	Construct and compare linear, quadratic, and exponential models and solve problems	Math	CCSS	{9,10,11,12}	S114355D	{S11435FE,S1143602,S1143603,S1143604}	D10003FB
S11435FE	f	CCSS.Math.Content.HSF-LE.A.1	Distinguish between situations that can be modeled with linear functions and with exponential functions.	Math	CCSS	{9,10,11,12}	S1143586	{S11435FF,S1143600,S1143601}	D10003FB
S1143587	f	CCSS.Math.Content.HSF-LE.B	Interpret expressions for functions in terms of the situation they model	Math	CCSS	{9,10,11,12}	S114355D	{S1143605}	D10003FB
S114355E	f	\N	Trigonometric Functions	Math	CCSS	{9,10,11,12}	S114354F	{S1143588,S1143589,S114358A}	D10003FB
S1143588	f	CCSS.Math.Content.HSF-TF.A	Extend the domain of trigonometric functions using the unit circle	Math	CCSS	{9,10,11,12}	S114355E	{S1143606,S1143607,S1143608,S1143609}	D10003FB
S1143589	f	CCSS.Math.Content.HSF-TF.B	Model periodic phenomena with trigonometric functions	Math	CCSS	{9,10,11,12}	S114355E	{S114360A,S114360B,S114360C}	D10003FB
S114358A	f	CCSS.Math.Content.HSF-TF.C	Prove and apply trigonometric identities	Math	CCSS	{9,10,11,12}	S114355E	{S114360D,S114360E}	D10003FB
S1143551	f	\N	High School — Geometry	Math	CCSS	{9,10,11,12}	D10003FB	{S114355F,S1143560,S1143561,S1143562,S1143563,S1143564}	D10003FB
S114355F	f	\N	Congruence	Math	CCSS	{9,10,11,12}	S1143551	{S1143572,S1143573,S1143574,S1143575}	D10003FB
S1143572	f	CCSS.Math.Content.HSG-CO.A	Experiment with transformations in the plane	Math	CCSS	{9,10,11,12}	S114355F	{S11435BE,S11435BF,S11435C0,S11435C1,S11435C2}	D10003FB
S1143573	f	CCSS.Math.Content.HSG-CO.B	Understand congruence in terms of rigid motions	Math	CCSS	{9,10,11,12}	S114355F	{S11435C3,S11435C4,S11435C5}	D10003FB
S1143574	f	CCSS.Math.Content.HSG-CO.C	Prove geometric theorems	Math	CCSS	{9,10,11,12}	S114355F	{S11435C6,S11435C7,S11435C8}	D10003FB
S1143575	f	CCSS.Math.Content.HSG-CO.D	Make geometric constructions	Math	CCSS	{9,10,11,12}	S114355F	{S11435C9,S11435CA}	D10003FB
S1143560	f	\N	Similarity, Right Triangles, and Trigonometry	Math	CCSS	{9,10,11,12}	S1143551	{S1143576,S1143577,S1143578,S1143579}	D10003FB
S1143576	t	CCSS.Math.Content.HSG-SRT.A	Understand similarity in terms of similarity transformations	Math	CCSS	{9,10,11,12}	S1143560	{S11435CB,S11435CC,S11435CD}	D10003FB
S2595840	f	B.	Geography, People, and the Environment	Social Studies	NJ	{9,10,11,12}	S2595833	{S2595841,S2595842}	D2594345
S11435CB	f	CCSS.Math.Content.HSG-SRT.A.1	Verify experimentally the properties of dilations given by a center and a scale factor:	Math	CCSS	{9,10,11,12}	S1143576	{S2373216,S2373217}	D10003FB
S1143577	f	CCSS.Math.Content.HSG-SRT.B	Prove theorems involving similarity	Math	CCSS	{9,10,11,12}	S1143560	{S11435CE,S11435CF}	D10003FB
S1143578	f	CCSS.Math.Content.HSG-SRT.C	Define trigonometric ratios and solve problems involving right triangles	Math	CCSS	{9,10,11,12}	S1143560	{S11435D0,S11435D1,S11435D2}	D10003FB
S1143579	f	CCSS.Math.Content.HSG-SRT.D	Apply trigonometry to general triangles	Math	CCSS	{9,10,11,12}	S1143560	{S11435D3,S11435D4,S11435D5}	D10003FB
S1143561	f	\N	Circles	Math	CCSS	{9,10,11,12}	S1143551	{S114357A,S114357B}	D10003FB
S114357A	f	CCSS.Math.Content.HSG-C.A	Understand and apply theorems about circles	Math	CCSS	{9,10,11,12}	S1143561	{S11435D6,S11435D7,S11435D8,S11435D9}	D10003FB
S114357B	f	CCSS.Math.Content.HSG-C.B	Find arc lengths and areas of sectors of circles	Math	CCSS	{9,10,11,12}	S1143561	{S11435DA}	D10003FB
S1143562	f	\N	Expressing Geometric Properties with Equations	Math	CCSS	{9,10,11,12}	S1143551	{S114357C,S114357D}	D10003FB
S114357C	f	CCSS.Math.Content.HSG-GPE.A	Translate between the geometric description and the equation for a conic section	Math	CCSS	{9,10,11,12}	S1143562	{S11435DB,S11435DC,S11435DD}	D10003FB
S114357D	f	CCSS.Math.Content.HSG-GPE.B	Use coordinates to prove simple geometric theorems algebraically	Math	CCSS	{9,10,11,12}	S1143562	{S11435DE,S11435DF,S11435E0,S11435E1}	D10003FB
S1143563	f	\N	Geometric Measurement and Dimension	Math	CCSS	{9,10,11,12}	S1143551	{S114357E,S114357F}	D10003FB
S114357E	f	CCSS.Math.Content.HSG-GMD.A	Explain volume formulas and use them to solve problems	Math	CCSS	{9,10,11,12}	S1143563	{S11435E2,S11435E3,S11435E4}	D10003FB
S114357F	f	CCSS.Math.Content.HSG-GMD.B	Visualize relationships between two-dimensional and three-dimensional objects	Math	CCSS	{9,10,11,12}	S1143563	{S11435E5}	D10003FB
S1143564	f	\N	Modeling with Geometry	Math	CCSS	{9,10,11,12}	S1143551	{S1143580}	D10003FB
S1143580	f	CCSS.Math.Content.HSG-MG.A	Apply geometric concepts in modeling situations	Math	CCSS	{9,10,11,12}	S1143564	{S11435E6,S11435E7,S11435E8}	D10003FB
S1143552	f	\N	High School — Statistics and Probability★	Math	CCSS	{9,10,11,12}	D10003FB	{S1143565,S1143566,S1143567,S1143568}	D10003FB
S1143565	f	\N	Interpreting Categorical and Quantitative Data	Math	CCSS	{9,10,11,12}	S1143552	{S1143569,S114356A,S114356B}	D10003FB
S1143569	f	CCSS.Math.Content.HSS-ID.A	Summarize, represent, and interpret data on a single count or measurement variable	Math	CCSS	{9,10,11,12}	S1143565	{S114359F,S11435A0,S11435A1,S11435A2}	D10003FB
S114356A	t	CCSS.Math.Content.HSS-ID.B	Summarize, represent, and interpret data on two categorical and quantitative variables	Math	CCSS	{9,10,11,12}	S1143565	{S11435A3,S11435A4}	D10003FB
S11435A4	f	CCSS.Math.Content.HSS-ID.B.6	Represent data on two quantitative variables on a scatter plot, and describe how the variables are related.	Math	CCSS	{9,10,11,12}	S114356A	{S1143645,S1143646,S1143647}	D10003FB
S114356B	f	CCSS.Math.Content.HSS-ID.C	Interpret linear models	Math	CCSS	{9,10,11,12}	S1143565	{S11435A5,S11435A6,S11435A7}	D10003FB
S1143566	f	\N	Making Inferences and Justifying Conclusions	Math	CCSS	{9,10,11,12}	S1143552	{S114356C,S114356D}	D10003FB
S114356C	f	CCSS.Math.Content.HSS-IC.A	Understand and evaluate random processes underlying statistical experiments	Math	CCSS	{9,10,11,12}	S1143566	{S11435A8,S11435A9}	D10003FB
S114356D	f	CCSS.Math.Content.HSS-IC.B	Make inferences and justify conclusions from sample surveys, experiments, and observational studies	Math	CCSS	{9,10,11,12}	S1143566	{S11435AA,S11435AB,S11435AC,S11435AD}	D10003FB
S1143567	f	\N	Conditional Probability and the Rules of Probability	Math	CCSS	{9,10,11,12}	S1143552	{S114356E,S114356F}	D10003FB
S114356E	f	CCSS.Math.Content.HSS-CP.A	Understand independence and conditional probability and use them to interpret data	Math	CCSS	{9,10,11,12}	S1143567	{S11435AE,S11435AF,S11435B0,S11435B1,S11435B2}	D10003FB
S114356F	f	CCSS.Math.Content.HSS-CP.B	Use the rules of probability to compute probabilities of compound events in a uniform probability model	Math	CCSS	{9,10,11,12}	S1143567	{S11435B3,S11435B4,S11435B5,S11435B6}	D10003FB
S1143568	f	\N	Using Probability to Make Decisions	Math	CCSS	{9,10,11,12}	S1143552	{S1143570,S1143571}	D10003FB
S1143570	f	CCSS.Math.Content.HSS-MD.A	Calculate expected values and use them to solve problems	Math	CCSS	{9,10,11,12}	S1143568	{S11435B7,S11435B8,S11435B9,S11435BA}	D10003FB
S1143571	t	CCSS.Math.Content.HSS-MD.B	Use probability to evaluate outcomes of decisions	Math	CCSS	{9,10,11,12}	S1143568	{S11435BB,S11435BC,S11435BD}	D10003FB
S11435BB	f	CCSS.Math.Content.HSS-MD.B.5	(+) Weigh the possible outcomes of a decision by assigning probabilities to payoff values and finding expected values.	Math	CCSS	{9,10,11,12}	S1143571	{S1143648,S1143649}	D10003FB
S2594863	f	1.1	The Creative Process: All students will demonstrate an understanding of the elements and principles that govern the creation of works of art in dance, music, theatre, and visual art.	The Arts	NJ	{K,1,2,3,4,5,6,7,8,9,10,11,12}	D2594344	{S2594864,S2594897,S2594918,S2594949}	D2594344
S2594864	f	A.	Dance	The Arts	NJ	{K,1,2,3,4,5,6,7,8,9,10,11,12}	S2594863	{S2594865,S2594867,S2594869,S2594871,S2594873,S2594875,S2594877,S2594879,S2594881,S2594883,S2594885,S2594887,S2594889,S2594891,S2594893,S2594895}	D2594344
S2594865	f	\N	Original choreography and improvisation of movement sequences begins with basic understanding of the elements of dance.	The Arts	NJ	{K,1,2}	S2594864	{S2594866}	D2594344
S2594867	f	\N	Original movement is generated through improvisational skills and techniques.	The Arts	NJ	{K,1,2}	S2594864	{S2594868}	D2594344
S2594869	f	\N	There are distinct differences between pedestrian movements and formal training in dance.	The Arts	NJ	{K,1,2}	S2594864	{S2594870}	D2594344
S2594871	f	\N	The coordination and isolation of different body parts is dependent on the dynamic alignment of the body while standing and moving.	The Arts	NJ	{K,1,2}	S2594864	{S2594872}	D2594344
S2594873	f	\N	Basic choreographed structures employ the elements of dance.	The Arts	NJ	{3,4,5}	S2594864	{S2594874}	D2594344
S2594875	f	\N	Movement is developed and generated through improvisation. Form and structure are important when interpreting original choreography.	The Arts	NJ	{3,4,5}	S2594864	{S2594876}	D2594344
S2594877	f	\N	Musical and non-musical forms of sound can affect meaning in choreography and improvisation.	The Arts	NJ	{3,4,5}	S2594864	{S2594878}	D2594344
S2594879	f	\N	Compositional works are distinguished by the use of various body movements and sources of initiation (i.e., central, peripheral, or transverse).	The Arts	NJ	{3,4,5}	S2594864	{S2594880}	D2594344
S2594881	f	\N	Numerous formal choreographic structures can be used to develop the elements of dance in the creation of dance works.	The Arts	NJ	{6,7,8}	S2594864	{S2594882}	D2594344
S2594883	f	\N	Styles and techniques in dance are defined by the ways in which the elements of dance and choreographic principles are manipulated in the creation of dance compositions.	The Arts	NJ	{6,7,8}	S2594864	{S2594884}	D2594344
S2594885	f	\N	Dance employs various themes and arts media to engage the viewer, develop meaning, and communicate emotions.	The Arts	NJ	{6,7,8}	S2594864	{S2594886}	D2594344
S2594887	f	\N	The quality of integrated movement depends on body alignment and the synchronized use of major and minor muscle groups. Variety in body patterns, range of motion, application of the elements of dance, and skill level enhance dance compositions and performance.	The Arts	NJ	{6,7,8}	S2594864	{S2594888}	D2594344
S2594889	f	\N	Creating master works in dance requires ability to comprehend, articulate, and manipulate time, space, and energy across and within a broad spectrum of choreographic structures and through the use of many choreographic devices.	The Arts	NJ	{9,10,11,12}	S2594864	{S2594890}	D2594344
S2594891	f	\N	Acute kinesthetic awareness and mastery of composition are essential for creating and interpreting master works of art.	The Arts	NJ	{9,10,11,12}	S2594864	{S2594892}	D2594344
S2594893	f	\N	Interpretation of dance is heavily reliant on its context.	The Arts	NJ	{9,10,11,12}	S2594864	{S2594894}	D2594344
