S1143538	CCSS.Math.Content.8.F.A.2	2.	8.F.2	G8.F.2	CCSS.MATH.G8.F.2	f	Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions).	Math	CCSS	{8}	S1143535	D10003FB
S1143539	CCSS.Math.Content.8.F.A.3	3.	8.F.3	G8.F.3	CCSS.MATH.G8.F.3	f	Interpret the equation y = mx + b as defining a linear function, whose graph is a straight line; give examples of functions that are not linear.	Math	CCSS	{8}	S1143535	D10003FB
S114353A	CCSS.Math.Content.8.F.B.4	4.	8.F.4	G8.F.4	CCSS.MATH.G8.F.4	f	Construct a function to model a linear relationship between two quantities. Determine the rate of change and initial value of the function from a description of a relationship or from two (x, y) values, including reading these from a table or from a graph. Interpret the rate of change and initial value of a linear function in terms of the situation it models, and in terms of its graph or a table of values.	Math	CCSS	{8}	S1143536	D10003FB
S114353B	CCSS.Math.Content.8.F.B.5	5.	8.F.5	G8.F.5	CCSS.MATH.G8.F.5	f	Describe qualitatively the functional relationship between two quantities by analyzing a graph (e.g., where the function is increasing or decreasing, linear or nonlinear). Sketch a graph that exhibits the qualitative features of a function that has been described verbally.	Math	CCSS	{8}	S1143536	D10003FB
S114360F	CCSS.Math.Content.HSN-RN.A.1	1.	N.RN.1	G9-12.RN.1	CCSS.MATH.G9-12.RN.1	f	Explain how the definition of the meaning of rational exponents follows from extending the properties of integer exponents to those values, allowing for a notation for radicals in terms of rational exponents.	Math	CCSS	{9,10,11,12}	S1143596	D10003FB
S1143610	CCSS.Math.Content.HSN-RN.A.2	2.	N.RN.2	G9-12.RN.2	CCSS.MATH.G9-12.RN.2	f	Rewrite expressions involving radicals and rational exponents using the properties of exponents.	Math	CCSS	{9,10,11,12}	S1143596	D10003FB
S1143611	CCSS.Math.Content.HSN-RN.B.3	3.	N.RN.3	G9-12.RN.3	CCSS.MATH.G9-12.RN.3	f	Explain why the sum or product of two rational numbers is rational; that the sum of a rational number and an irrational number is irrational; and that the product of a nonzero rational number and an irrational number is irrational.	Math	CCSS	{9,10,11,12}	S1143597	D10003FB
S1143612	CCSS.Math.Content.HSN-Q.A.1	1.	N.Q.1	G9-12.Q.1	CCSS.MATH.G9-12.Q.1	f	Use units as a way to understand problems and to guide the solution of multi-step problems; choose and interpret units consistently in formulas; choose and interpret the scale and the origin in graphs and data displays.	Math	CCSS	{9,10,11,12}	S1143598	D10003FB
S1143613	CCSS.Math.Content.HSN-Q.A.2	2.	N.Q.2	G9-12.Q.2	CCSS.MATH.G9-12.Q.2	f	Define appropriate quantities for the purpose of descriptive modeling.	Math	CCSS	{9,10,11,12}	S1143598	D10003FB
S1143614	CCSS.Math.Content.HSN-Q.A.3	3.	N.Q.3	G9-12.Q.3	CCSS.MATH.G9-12.Q.3	f	Choose a level of accuracy appropriate to limitations on measurement when reporting quantities.	Math	CCSS	{9,10,11,12}	S1143598	D10003FB
S1143615	CCSS.Math.Content.HSN-CN.A.1	1.	N.CN.1	G9-12.CN.1	CCSS.MATH.G9-12.CN.1	f	Know there is a complex number i such that i² = -1, and every complex number has the form a + bi with a and b real.	Math	CCSS	{9,10,11,12}	S1143599	D10003FB
S1143616	CCSS.Math.Content.HSN-CN.A.2	2.	N.CN.2	G9-12.CN.2	CCSS.MATH.G9-12.CN.2	f	Use the relation i² = -1 and the commutative, associative, and distributive properties to add, subtract, and multiply complex numbers.	Math	CCSS	{9,10,11,12}	S1143599	D10003FB
S1143617	CCSS.Math.Content.HSN-CN.A.3	3.	N.CN.3	G9-12.CN.3	CCSS.MATH.G9-12.CN.3	f	(+) Find the conjugate of a complex number; use conjugates to find moduli and quotients of complex numbers.	Math	CCSS	{9,10,11,12}	S1143599	D10003FB
S1143618	CCSS.Math.Content.HSN-CN.B.4	4.	N.CN.4	G9-12.CN.4	CCSS.MATH.G9-12.CN.4	f	(+) Represent complex numbers on the complex plane in rectangular and polar form (including real and imaginary numbers), and explain why the rectangular and polar forms of a given complex number represent the same number.	Math	CCSS	{9,10,11,12}	S114359A	D10003FB
S1143619	CCSS.Math.Content.HSN-CN.B.5	5.	N.CN.5	G9-12.CN.5	CCSS.MATH.G9-12.CN.5	f	(+) Represent addition, subtraction, multiplication, and conjugation of complex numbers geometrically on the complex plane; use properties of this representation for computation.	Math	CCSS	{9,10,11,12}	S114359A	D10003FB
S114361A	CCSS.Math.Content.HSN-CN.B.6	6.	N.CN.6	G9-12.CN.6	CCSS.MATH.G9-12.CN.6	f	(+) Calculate the distance between numbers in the complex plane as the modulus of the difference, and the midpoint of a segment as the average of the numbers at its endpoints.	Math	CCSS	{9,10,11,12}	S114359A	D10003FB
S114361B	CCSS.Math.Content.HSN-CN.C.7	7.	N.CN.7	G9-12.CN.7	CCSS.MATH.G9-12.CN.7	f	Solve quadratic equations with real coefficients that have complex solutions.	Math	CCSS	{9,10,11,12}	S114359B	D10003FB
S114361C	CCSS.Math.Content.HSN-CN.C.8	8.	N.CN.8	G9-12.CN.8	CCSS.MATH.G9-12.CN.8	f	(+) Extend polynomial identities to the complex numbers.	Math	CCSS	{9,10,11,12}	S114359B	D10003FB
S114361D	CCSS.Math.Content.HSN-CN.C.9	9.	N.CN.9	G9-12.CN.9	CCSS.MATH.G9-12.CN.9	f	(+) Know the Fundamental Theorem of Algebra; show that it is true for quadratic polynomials.	Math	CCSS	{9,10,11,12}	S114359B	D10003FB
S114361E	CCSS.Math.Content.HSN-VM.A.1	1.	N.VM.1	G9-12.VM.1	CCSS.MATH.G9-12.VM.1	f	(+) Recognize vector quantities as having both magnitude and direction. Represent vector quantities by directed line segments, and use appropriate symbols for vectors and their magnitudes (e.g., v, |v|, ||v||, v).	Math	CCSS	{9,10,11,12}	S114359C	D10003FB
S114361F	CCSS.Math.Content.HSN-VM.A.2	2.	N.VM.2	G9-12.VM.2	CCSS.MATH.G9-12.VM.2	f	(+) Find the components of a vector by subtracting the coordinates of an initial point from the coordinates of a terminal point.	Math	CCSS	{9,10,11,12}	S114359C	D10003FB
S1143620	CCSS.Math.Content.HSN-VM.A.3	3.	N.VM.3	G9-12.VM.3	CCSS.MATH.G9-12.VM.3	f	(+) Solve problems involving velocity and other quantities that can be represented by vectors.	Math	CCSS	{9,10,11,12}	S114359C	D10003FB
S1143658	CCSS.Math.Content.HSN-VM.B.4a	a.	N.VM.4.a	G9-12.VM.4.a	CCSS.MATH.G9-12.VM.4.a	f	Add vectors end-to-end, component-wise, and by the parallelogram rule. Understand that the magnitude of a sum of two vectors is typically not the sum of the magnitudes.	Math	CCSS	{9,10,11,12}	S1143621	D10003FB
S1143659	CCSS.Math.Content.HSN-VM.B.4b	b.	N.VM.4.b	G9-12.VM.4.b	CCSS.MATH.G9-12.VM.4.b	f	Given two vectors in magnitude and direction form, determine the magnitude and direction of their sum.	Math	CCSS	{9,10,11,12}	S1143621	D10003FB
S114365A	CCSS.Math.Content.HSN-VM.B.4c	c.	N.VM.4.c	G9-12.VM.4.c	CCSS.MATH.G9-12.VM.4.c	f	Understand vector subtraction v - w as v + (-w), where -w is the additive inverse of w, with the same magnitude as w and pointing in the opposite direction. Represent vector subtraction graphically by connecting the tips in the appropriate order, and perform vector subtraction component-wise.	Math	CCSS	{9,10,11,12}	S1143621	D10003FB
S114365B	CCSS.Math.Content.HSN-VM.B.5a	a.	N.VM.5.a	G9-12.VM.5.a	CCSS.MATH.G9-12.VM.5.a	f	Represent scalar multiplication graphically by scaling vectors and possibly reversing their direction; perform scalar multiplication component-wise, e.g., as c(vx, vy) = (cvx, cvy).	Math	CCSS	{9,10,11,12}	S1143622	D10003FB
S114365C	CCSS.Math.Content.HSN-VM.B.5b	b.	N.VM.5.b	G9-12.VM.5.b	CCSS.MATH.G9-12.VM.5.b	f	Compute the magnitude of a scalar multiple cv using ||cv|| = |c|v. Compute the direction of cv knowing that when |c|v ? 0, the direction of cv is either along v (for c > 0) or against v (for c < 0).	Math	CCSS	{9,10,11,12}	S1143622	D10003FB
S1143623	CCSS.Math.Content.HSN-VM.C.6	6.	N.VM.6	G9-12.VM.6	CCSS.MATH.G9-12.VM.6	f	(+) Use matrices to represent and manipulate data, e.g., to represent payoffs or incidence relationships in a network.	Math	CCSS	{9,10,11,12}	S114359E	D10003FB
S1143624	CCSS.Math.Content.HSN-VM.C.7	7.	N.VM.7	G9-12.VM.7	CCSS.MATH.G9-12.VM.7	f	(+) Multiply matrices by scalars to produce new matrices, e.g., as when all of the payoffs in a game are doubled.	Math	CCSS	{9,10,11,12}	S114359E	D10003FB
S1143625	CCSS.Math.Content.HSN-VM.C.8	8.	N.VM.8	G9-12.VM.8	CCSS.MATH.G9-12.VM.8	f	(+) Add, subtract, and multiply matrices of appropriate dimensions.	Math	CCSS	{9,10,11,12}	S114359E	D10003FB
S1143626	CCSS.Math.Content.HSN-VM.C.9	9.	N.VM.9	G9-12.VM.9	CCSS.MATH.G9-12.VM.9	f	(+) Understand that, unlike multiplication of numbers, matrix multiplication for square matrices is not a commutative operation, but still satisfies the associative and distributive properties.	Math	CCSS	{9,10,11,12}	S114359E	D10003FB
S1143627	CCSS.Math.Content.HSN-VM.C.10	10.	N.VM.10	G9-12.VM.10	CCSS.MATH.G9-12.VM.10	f	(+) Understand that the zero and identity matrices play a role in matrix addition and multiplication similar to the role of 0 and 1 in the real numbers. The determinant of a square matrix is nonzero if and only if the matrix has a multiplicative inverse.	Math	CCSS	{9,10,11,12}	S114359E	D10003FB
S1143628	CCSS.Math.Content.HSN-VM.C.11	11.	N.VM.11	G9-12.VM.11	CCSS.MATH.G9-12.VM.11	f	(+) Multiply a vector (regarded as a matrix with one column) by a matrix of suitable dimensions to produce another vector. Work with matrices as transformations of vectors.	Math	CCSS	{9,10,11,12}	S114359E	D10003FB
S1143629	CCSS.Math.Content.HSN-VM.C.12	12.	N.VM.12	G9-12.VM.12	CCSS.MATH.G9-12.VM.12	f	(+) Work with 2 × 2 matrices as transformations of the plane, and interpret the absolute value of the determinant in terms of area.	Math	CCSS	{9,10,11,12}	S114359E	D10003FB
S1143651	CCSS.Math.Content.HSA-SSE.A.1a	a.	A.SSE.1.a	G9-12.SSE.1.a	CCSS.MATH.G9-12.SSE.1.a	f	Interpret parts of an expression, such as terms, factors, and coefficients.	Math	CCSS	{9,10,11,12}	S114362A	D10003FB
S1143652	CCSS.Math.Content.HSA-SSE.A.1b	b.	A.SSE.1.b	G9-12.SSE.1.b	CCSS.MATH.G9-12.SSE.1.b	f	Interpret complicated expressions by viewing one or more of their parts as a single entity.	Math	CCSS	{9,10,11,12}	S114362A	D10003FB
S114362B	CCSS.Math.Content.HSA-SSE.A.2	2.	A.SSE.2	G9-12.SSE.2	CCSS.MATH.G9-12.SSE.2	f	Use the structure of an expression to identify ways to rewrite it.	Math	CCSS	{9,10,11,12}	S114358B	D10003FB
S1143653	CCSS.Math.Content.HSA-SSE.B.3a	a.	A.SSE.3.a	G9-12.SSE.3.a	CCSS.MATH.G9-12.SSE.3.a	f	Factor a quadratic expression to reveal the zeros of the function it defines.	Math	CCSS	{9,10,11,12}	S114362C	D10003FB
S1143654	CCSS.Math.Content.HSA-SSE.B.3b	b.	A.SSE.3.b	G9-12.SSE.3.b	CCSS.MATH.G9-12.SSE.3.b	f	Complete the square in a quadratic expression to reveal the maximum or minimum value of the function it defines.	Math	CCSS	{9,10,11,12}	S114362C	D10003FB
S1143655	CCSS.Math.Content.HSA-SSE.B.3c	c.	A.SSE.3.c	G9-12.SSE.3.c	CCSS.MATH.G9-12.SSE.3.c	f	Use the properties of exponents to transform expressions for exponential functions.	Math	CCSS	{9,10,11,12}	S114362C	D10003FB
S114362D	CCSS.Math.Content.HSA-SSE.B.4	4.	A.SSE.4	G9-12.SSE.4	CCSS.MATH.G9-12.SSE.4	f	Derive the formula for the sum of a finite geometric series (when the common ratio is not 1), and use the formula to solve problems.★	Math	CCSS	{9,10,11,12}	S114358C	D10003FB
S114362E	CCSS.Math.Content.HSA-APR.A.1	1.	A.APR.1	G9-12.APR.1	CCSS.MATH.G9-12.APR.1	f	Understand that polynomials form a system analogous to the integers, namely, they are closed under the operations of addition, subtraction, and multiplication; add, subtract, and multiply polynomials.	Math	CCSS	{9,10,11,12}	S114358D	D10003FB
S114362F	CCSS.Math.Content.HSA-APR.B.2	2.	A.APR.2	G9-12.APR.2	CCSS.MATH.G9-12.APR.2	f	Know and apply the Remainder Theorem: For a polynomial p(x) and a number a, the remainder on division by x - a is p(a), so p(a) = 0 if and only if (x - a) is a factor of p(x).	Math	CCSS	{9,10,11,12}	S114358E	D10003FB
S1143630	CCSS.Math.Content.HSA-APR.B.3	3.	A.APR.3	G9-12.APR.3	CCSS.MATH.G9-12.APR.3	f	Identify zeros of polynomials when suitable factorizations are available, and use the zeros to construct a rough graph of the function defined by the polynomial.	Math	CCSS	{9,10,11,12}	S114358E	D10003FB
S1143631	CCSS.Math.Content.HSA-APR.C.4	4.	A.APR.4	G9-12.APR.4	CCSS.MATH.G9-12.APR.4	f	Prove polynomial identities and use them to describe numerical relationships.	Math	CCSS	{9,10,11,12}	S114358F	D10003FB
S1143632	CCSS.Math.Content.HSA-APR.C.5	5.	A.APR.5	G9-12.APR.5	CCSS.MATH.G9-12.APR.5	f	(+) Know and apply the Binomial Theorem for the expansion of (x + y)n in powers of x and y for a positive integer n, where x and y are any numbers, with coefficients determined for example by Pascal's Triangle.	Math	CCSS	{9,10,11,12}	S114358F	D10003FB
S1143633	CCSS.Math.Content.HSA-APR.D.6	6.	A.APR.6	G9-12.APR.6	CCSS.MATH.G9-12.APR.6	f	Rewrite simple rational expressions in different forms; write a(x /b(x) in the form q(x) + r(x)/b(x), where a(x), b(x), q(x), and r(x) are polynomials with the degree of r(x) less than the degree of b(x), using inspection, long division, or, for the more complicated examples, a computer algebra system.	Math	CCSS	{9,10,11,12}	S1143590	D10003FB
S1143634	CCSS.Math.Content.HSA-APR.D.7	7.	A.APR.7	G9-12.APR.7	CCSS.MATH.G9-12.APR.7	f	(+) Understand that rational expressions form a system analogous to the rational numbers, closed under addition, subtraction, multiplication, and division by a nonzero rational expression; add, subtract, multiply, and divide rational expressions.	Math	CCSS	{9,10,11,12}	S1143590	D10003FB
S1143635	CCSS.Math.Content.HSA-CED.A.1	1.	A.CED.1	G9-12.CED.1	CCSS.MATH.G9-12.CED.1	f	Create equations and inequalities in one variable and use them to solve problems. Include equations arising from linear and quadratic functions, and simple rational and exponential functions.	Math	CCSS	{9,10,11,12}	S1143591	D10003FB
S1143636	CCSS.Math.Content.HSA-CED.A.2	2.	A.CED.2	G9-12.CED.2	CCSS.MATH.G9-12.CED.2	f	Create equations in two or more variables to represent relationships between quantities; graph equations on coordinate axes with labels and scales.	Math	CCSS	{9,10,11,12}	S1143591	D10003FB
S1143637	CCSS.Math.Content.HSA-CED.A.3	3.	A.CED.3	G9-12.CED.3	CCSS.MATH.G9-12.CED.3	f	Represent constraints by equations or inequalities, and by systems of equations and/or inequalities, and interpret solutions as viable or nonviable options in a modeling context.	Math	CCSS	{9,10,11,12}	S1143591	D10003FB
S1143638	CCSS.Math.Content.HSA-CED.A.4	4.	A.CED.4	G9-12.CED.4	CCSS.MATH.G9-12.CED.4	f	Rearrange formulas to highlight a quantity of interest, using the same reasoning as in solving equations.	Math	CCSS	{9,10,11,12}	S1143591	D10003FB
S1143639	CCSS.Math.Content.HSA-REI.A.1	1.	A.REI.1	G9-12.REI.1	CCSS.MATH.G9-12.REI.1	f	Explain each step in solving a simple equation as following from the equality of numbers asserted at the previous step, starting from the assumption that the original equation has a solution. Construct a viable argument to justify a solution method.	Math	CCSS	{9,10,11,12}	S1143592	D10003FB
S114363A	CCSS.Math.Content.HSA-REI.A.2	2.	A.REI.2	G9-12.REI.2	CCSS.MATH.G9-12.REI.2	f	Solve simple rational and radical equations in one variable, and give examples showing how extraneous solutions may arise.	Math	CCSS	{9,10,11,12}	S1143592	D10003FB
S114363B	CCSS.Math.Content.HSA-REI.B.3	3.	A.REI.3	G9-12.REI.3	CCSS.MATH.G9-12.REI.3	f	Solve linear equations and inequalities in one variable, including equations with coefficients represented by letters.	Math	CCSS	{9,10,11,12}	S1143593	D10003FB
S1143656	CCSS.Math.Content.HSA-REI.B.4a	a.	A.REI.4.a	G9-12.REI.4.a	CCSS.MATH.G9-12.REI.4.a	f	Use the method of completing the square to transform any quadratic equation in x into an equation of the form (x - p)² = q that has the same solutions. Derive the quadratic formula from this form.	Math	CCSS	{9,10,11,12}	S114363C	D10003FB
S1143657	CCSS.Math.Content.HSA-REI.B.4b	b.	A.REI.4.b	G9-12.REI.4.b	CCSS.MATH.G9-12.REI.4.b	f	Solve quadratic equations by inspection (e.g., for x² = 49), taking square roots, completing the square, the quadratic formula and factoring, as appropriate to the initial form of the equation. Recognize when the quadratic formula gives complex solutions and write them as a ± bi for real numbers a and b.	Math	CCSS	{9,10,11,12}	S114363C	D10003FB
S114363D	CCSS.Math.Content.HSA-REI.C.5	5.	A.REI.5	G9-12.REI.5	CCSS.MATH.G9-12.REI.5	f	Prove that, given a system of two equations in two variables, replacing one equation by the sum of that equation and a multiple of the other produces a system with the same solutions.	Math	CCSS	{9,10,11,12}	S1143594	D10003FB
S114363E	CCSS.Math.Content.HSA-REI.C.6	6.	A.REI.6	G9-12.REI.6	CCSS.MATH.G9-12.REI.6	f	Solve systems of linear equations exactly and approximately (e.g., with graphs), focusing on pairs of linear equations in two variables.	Math	CCSS	{9,10,11,12}	S1143594	D10003FB
S114363F	CCSS.Math.Content.HSA-REI.C.7	7.	A.REI.7	G9-12.REI.7	CCSS.MATH.G9-12.REI.7	f	Solve a simple system consisting of a linear equation and a quadratic equation in two variables algebraically and graphically.	Math	CCSS	{9,10,11,12}	S1143594	D10003FB
S1143640	CCSS.Math.Content.HSA-REI.C.8	8.	A.REI.8	G9-12.REI.8	CCSS.MATH.G9-12.REI.8	f	(+) Represent a system of linear equations as a single matrix equation in a vector variable.	Math	CCSS	{9,10,11,12}	S1143594	D10003FB
S1143641	CCSS.Math.Content.HSA-REI.C.9	9.	A.REI.9	G9-12.REI.9	CCSS.MATH.G9-12.REI.9	f	(+) Find the inverse of a matrix if it exists and use it to solve systems of linear equations (using technology for matrices of dimension 3 × 3 or greater).	Math	CCSS	{9,10,11,12}	S1143594	D10003FB
S1143642	CCSS.Math.Content.HSA-REI.D.10	10.	A.REI.10	G9-12.REI.10	CCSS.MATH.G9-12.REI.10	f	Understand that the graph of an equation in two variables is the set of all its solutions plotted in the coordinate plane, often forming a curve (which could be a line).	Math	CCSS	{9,10,11,12}	S1143595	D10003FB
S1143643	CCSS.Math.Content.HSA-REI.D.11	11.	A.REI.11	G9-12.REI.11	CCSS.MATH.G9-12.REI.11	f	Explain why the x-coordinates of the points where the graphs of the equations y = f(x) and y = g(x) intersect are the solutions of the equation f(x) = g(x); find the solutions approximately, e.g., using technology to graph the functions, make tables of values, or find successive approximations. Include cases where f(x) and/or g(x) are linear, polynomial, rational, absolute value, exponential, and logarithmic functions.★	Math	CCSS	{9,10,11,12}	S1143595	D10003FB
S1143644	CCSS.Math.Content.HSA-REI.D.12	12.	A.REI.12	G9-12.REI.12	CCSS.MATH.G9-12.REI.12	f	Graph the solutions to a linear inequality in two variables as a half-plane (excluding the boundary in the case of a strict inequality), and graph the solution set to a system of linear inequalities in two variables as the intersection of the corresponding half-planes.	Math	CCSS	{9,10,11,12}	S1143595	D10003FB
S11435E9	CCSS.Math.Content.HSF-IF.A.1	1.	F.IF.1	G9-12.IF.1	CCSS.MATH.G9-12.IF.1	f	Understand that a function from one set (called the domain) to another set (called the range) assigns to each element of the domain exactly one element of the range. If f is a function and x is an element of its domain, then f(x) denotes the output of f corresponding to the input x. The graph of f is the graph of the equation y = f(x).	Math	CCSS	{9,10,11,12}	S1143581	D10003FB
S11435EA	CCSS.Math.Content.HSF-IF.A.2	2.	F.IF.2	G9-12.IF.2	CCSS.MATH.G9-12.IF.2	f	Use function notation, evaluate functions for inputs in their domains, and interpret statements that use function notation in terms of a context.	Math	CCSS	{9,10,11,12}	S1143581	D10003FB
S11435EB	CCSS.Math.Content.HSF-IF.A.3	3.	F.IF.3	G9-12.IF.3	CCSS.MATH.G9-12.IF.3	f	Recognize that sequences are functions, sometimes defined recursively, whose domain is a subset of the integers.	Math	CCSS	{9,10,11,12}	S1143581	D10003FB
S11435EC	CCSS.Math.Content.HSF-IF.B.4	4.	F.IF.4	G9-12.IF.4	CCSS.MATH.G9-12.IF.4	f	For a function that models a relationship between two quantities, interpret key features of graphs and tables in terms of the quantities, and sketch graphs showing key features given a verbal description of the relationship.★	Math	CCSS	{9,10,11,12}	S1143582	D10003FB
S11435ED	CCSS.Math.Content.HSF-IF.B.5	5.	F.IF.5	G9-12.IF.5	CCSS.MATH.G9-12.IF.5	f	Relate the domain of a function to its graph and, where applicable, to the quantitative relationship it describes.★	Math	CCSS	{9,10,11,12}	S1143582	D10003FB
S11435EE	CCSS.Math.Content.HSF-IF.B.6	6.	F.IF.6	G9-12.IF.6	CCSS.MATH.G9-12.IF.6	f	Calculate and interpret the average rate of change of a function (presented symbolically or as a table) over a specified interval. Estimate the rate of change from a graph.★	Math	CCSS	{9,10,11,12}	S1143582	D10003FB
S114364A	CCSS.Math.Content.HSF-IF.C.7a	a.	F.IF.7.a	G9-12.IF.7.a	CCSS.MATH.G9-12.IF.7.a	f	Graph linear and quadratic functions and show intercepts, maxima, and minima.	Math	CCSS	{9,10,11,12}	S11435EF	D10003FB
S114364B	CCSS.Math.Content.HSF-IF.C.7b	b.	F.IF.7.b	G9-12.IF.7.b	CCSS.MATH.G9-12.IF.7.b	f	Graph square root, cube root, and piecewise-defined functions, including step functions and absolute value functions.	Math	CCSS	{9,10,11,12}	S11435EF	D10003FB
S114364C	CCSS.Math.Content.HSF-IF.C.7c	c.	F.IF.7.c	G9-12.IF.7.c	CCSS.MATH.G9-12.IF.7.c	f	Graph polynomial functions, identifying zeros when suitable factorizations are available, and showing end behavior.	Math	CCSS	{9,10,11,12}	S11435EF	D10003FB
S114364D	CCSS.Math.Content.HSF-IF.C.7d	d.	F.IF.7.d	G9-12.IF.7.d	CCSS.MATH.G9-12.IF.7.d	f	(+) Graph rational functions, identifying zeros and asymptotes when suitable factorizations are available, and showing end behavior.	Math	CCSS	{9,10,11,12}	S11435EF	D10003FB
S114364E	CCSS.Math.Content.HSF-IF.C.7e	e.	F.IF.7.e	G9-12.IF.7.e	CCSS.MATH.G9-12.IF.7.e	f	Graph exponential and logarithmic functions, showing intercepts and end behavior, and trigonometric functions, showing period, midline, and amplitude.	Math	CCSS	{9,10,11,12}	S11435EF	D10003FB
S114364F	CCSS.Math.Content.HSF-IF.C.8a	a.	F.IF.8.a	G9-12.IF.8.a	CCSS.MATH.G9-12.IF.8.a	f	Use the process of factoring and completing the square in a quadratic function to show zeros, extreme values, and symmetry of the graph, and interpret these in terms of a context.	Math	CCSS	{9,10,11,12}	S11435F0	D10003FB
S1143650	CCSS.Math.Content.HSF-IF.C.8b	b.	F.IF.8.b	G9-12.IF.8.b	CCSS.MATH.G9-12.IF.8.b	f	Use the properties of exponents to interpret expressions for exponential functions.	Math	CCSS	{9,10,11,12}	S11435F0	D10003FB
S11435F1	CCSS.Math.Content.HSF-IF.C.9	9.	F.IF.9	G9-12.IF.9	CCSS.MATH.G9-12.IF.9	f	Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions).	Math	CCSS	{9,10,11,12}	S1143583	D10003FB
S11435F3	CCSS.Math.Content.HSF-BF.A.1a	a.	F.BF.1.a	G9-12.BF.1.a	CCSS.MATH.G9-12.BF.1.a	f	Determine an explicit expression, a recursive process, or steps for calculation from a context.	Math	CCSS	{9,10,11,12}	S11435F2	D10003FB
S11435F4	CCSS.Math.Content.HSF-BF.A.1b	b.	F.BF.1.b	G9-12.BF.1.b	CCSS.MATH.G9-12.BF.1.b	f	Combine standard function types using arithmetic operations.	Math	CCSS	{9,10,11,12}	S11435F2	D10003FB
S11435F5	CCSS.Math.Content.HSF-BF.A.1c	c.	F.BF.1.c	G9-12.BF.1.c	CCSS.MATH.G9-12.BF.1.c	f	(+) Compose functions.	Math	CCSS	{9,10,11,12}	S11435F2	D10003FB
S11435F6	CCSS.Math.Content.HSF-BF.A.2	2.	F.BF.2	G9-12.BF.2	CCSS.MATH.G9-12.BF.2	f	Write arithmetic and geometric sequences both recursively and with an explicit formula, use them to model situations, and translate between the two forms.★	Math	CCSS	{9,10,11,12}	S1143584	D10003FB
S11435F7	CCSS.Math.Content.HSF-BF.B.3	3.	F.BF.3	G9-12.BF.3	CCSS.MATH.G9-12.BF.3	f	Identify the effect on the graph of replacing f(x) by f(x) + k, k f(x), f(kx), and f(x + k) for specific values of k (both positive and negative); find the value of k given the graphs. Experiment with cases and illustrate an explanation of the effects on the graph using technology. Include recognizing even and odd functions from their graphs and algebraic expressions for them.	Math	CCSS	{9,10,11,12}	S1143585	D10003FB
S11435F9	CCSS.Math.Content.HSF-BF.B.4a	a.	F.BF.4.a	G9-12.BF.4.a	CCSS.MATH.G9-12.BF.4.a	f	Solve an equation of the form f(x) = c for a simple function f that has an inverse and write an expression for the inverse.	Math	CCSS	{9,10,11,12}	S11435F8	D10003FB
S11435FA	CCSS.Math.Content.HSF-BF.B.4b	b.	F.BF.4.b	G9-12.BF.4.b	CCSS.MATH.G9-12.BF.4.b	f	(+) Verify by composition that one function is the inverse of another.	Math	CCSS	{9,10,11,12}	S11435F8	D10003FB
S11435FB	CCSS.Math.Content.HSF-BF.B.4c	c.	F.BF.4.c	G9-12.BF.4.c	CCSS.MATH.G9-12.BF.4.c	f	(+) Read values of an inverse function from a graph or a table, given that the function has an inverse.	Math	CCSS	{9,10,11,12}	S11435F8	D10003FB
S11435FC	CCSS.Math.Content.HSF-BF.B.4d	d.	F.BF.4.d	G9-12.BF.4.d	CCSS.MATH.G9-12.BF.4.d	f	(+) Produce an invertible function from a non-invertible function by restricting the domain.	Math	CCSS	{9,10,11,12}	S11435F8	D10003FB
S11435FD	CCSS.Math.Content.HSF-BF.B.5	5.	F.BF.5	G9-12.BF.5	CCSS.MATH.G9-12.BF.5	f	(+) Understand the inverse relationship between exponents and logarithms and use this relationship to solve problems involving logarithms and exponents.	Math	CCSS	{9,10,11,12}	S1143585	D10003FB
S11435FF	CCSS.Math.Content.HSF-LE.A.1a	a.	F.LE.1.a	G9-12.LE.1.a	CCSS.MATH.G9-12.LE.1.a	f	Prove that linear functions grow by equal differences over equal intervals, and that exponential functions grow by equal factors over equal intervals.	Math	CCSS	{9,10,11,12}	S11435FE	D10003FB
S1143600	CCSS.Math.Content.HSF-LE.A.1b	b.	F.LE.1.b	G9-12.LE.1.b	CCSS.MATH.G9-12.LE.1.b	f	Recognize situations in which one quantity changes at a constant rate per unit interval relative to another.	Math	CCSS	{9,10,11,12}	S11435FE	D10003FB
S1143601	CCSS.Math.Content.HSF-LE.A.1c	c.	F.LE.1.c	G9-12.LE.1.c	CCSS.MATH.G9-12.LE.1.c	f	Recognize situations in which a quantity grows or decays by a constant percent rate per unit interval relative to another.	Math	CCSS	{9,10,11,12}	S11435FE	D10003FB
S1143602	CCSS.Math.Content.HSF-LE.A.2	2.	F.LE.2	G9-12.LE.2	CCSS.MATH.G9-12.LE.2	f	Construct linear and exponential functions, including arithmetic and geometric sequences, given a graph, a description of a relationship, or two input-output pairs (include reading these from a table).	Math	CCSS	{9,10,11,12}	S1143586	D10003FB
S1143603	CCSS.Math.Content.HSF-LE.A.3	3.	F.LE.3	G9-12.LE.3	CCSS.MATH.G9-12.LE.3	f	Observe using graphs and tables that a quantity increasing exponentially eventually exceeds a quantity increasing linearly, quadratically, or (more generally) as a polynomial function.	Math	CCSS	{9,10,11,12}	S1143586	D10003FB
